STATEFIPS,STATE,ZIPCODE,AGI_STUB,Number of Returns
42,PA,16410,0,880
42,PA,16411,0,690
42,PA,16412,0,4350
42,PA,16415,0,4600
42,PA,16417,0,4200
42,PA,16420,0,280
42,PA,16421,0,1200
42,PA,16423,0,2000
42,PA,16424,0,2110
42,PA,16426,0,1980
42,PA,16428,0,6290
42,PA,16433,0,2450
42,PA,16434,0,1040
42,PA,16435,0,930
42,PA,16436,0,330
42,PA,16438,0,3470
42,PA,16440,0,440
42,PA,16441,0,4930
42,PA,16442,0,1440
42,PA,16443,0,660
42,PA,16501,0,470
42,PA,16502,0,7110
42,PA,16503,0,5830
42,PA,16504,0,7800
42,PA,16505,0,9240
42,PA,16506,0,12330
42,PA,16507,0,3760
42,PA,16508,0,8280
42,PA,16509,0,13960
42,PA,16510,0,12040
42,PA,16511,0,5500
42,PA,16601,0,14790
42,PA,16602,0,13820
42,PA,16611,0,1120
42,PA,16613,0,750
42,PA,16617,0,1320
42,PA,16621,0,310
42,PA,16622,0,120
42,PA,16623,0,220
42,PA,16625,0,1550
42,PA,16627,0,900
42,PA,16630,0,2140
42,PA,16635,0,5630
42,PA,16636,0,390
42,PA,16637,0,1210
42,PA,16639,0,420
42,PA,16640,0,450
42,PA,16641,0,1230
42,PA,16646,0,1150
42,PA,16647,0,400
42,PA,16648,0,7740
42,PA,16650,0,810
42,PA,16651,0,1640
42,PA,16652,0,6510
42,PA,16655,0,730
42,PA,16656,0,560
42,PA,16657,0,590
42,PA,16659,0,130
42,PA,16661,0,410
42,PA,16662,0,2640
42,PA,16664,0,860
42,PA,16666,0,1340
42,PA,16667,0,670
42,PA,16668,0,1660
42,PA,16669,0,1030
42,PA,16673,0,2560
42,PA,16674,0,280
42,PA,16678,0,1210
42,PA,16679,0,340
42,PA,16680,0,230
42,PA,16683,0,220
42,PA,16685,0,130
42,PA,16686,0,6500
42,PA,16689,0,210
42,PA,16691,0,180
42,PA,16692,0,340
42,PA,16693,0,1930
42,PA,16695,0,460
42,PA,16701,0,7740
42,PA,16720,0,630
42,PA,16726,0,240
42,PA,16727,0,200
42,PA,16729,0,400
42,PA,16731,0,1320
42,PA,16732,0,190
42,PA,16735,0,2900
42,PA,16738,0,670
42,PA,16740,0,560
42,PA,16743,0,1860
42,PA,16744,0,180
42,PA,16745,0,260
42,PA,16746,0,570
42,PA,16748,0,1320
42,PA,16749,0,1840
42,PA,16750,0,210
42,PA,16801,0,12660
42,PA,16802,0,190
42,PA,16803,0,8730
42,PA,16820,0,510
42,PA,16821,0,180
42,PA,16822,0,1070
42,PA,16823,0,11860
42,PA,16827,0,2320
42,PA,16828,0,2170
42,PA,16829,0,340
42,PA,16830,0,6410
42,PA,16832,0,210
42,PA,16833,0,2480
42,PA,16836,0,550
42,PA,16838,0,830
42,PA,16839,0,210
42,PA,16840,0,240
42,PA,16841,0,2480
42,PA,16844,0,1270
42,PA,16845,0,340
42,PA,16852,0,150
42,PA,16854,0,530
42,PA,16858,0,1680
42,PA,16859,0,240
42,PA,16860,0,190
42,PA,16861,0,140
42,PA,16863,0,370
42,PA,16865,0,890
42,PA,16866,0,3830
42,PA,16870,0,3480
42,PA,16872,0,550
42,PA,16874,0,620
42,PA,16875,0,1790
42,PA,16877,0,840
42,PA,16878,0,900
42,PA,16879,0,190
42,PA,16881,0,970
42,PA,16882,0,170
42,PA,16901,0,4860
42,PA,16912,0,940
42,PA,16914,0,1030
42,PA,16915,0,2650
42,PA,16917,0,700
42,PA,16920,0,870
42,PA,16921,0,260
42,PA,16922,0,890
42,PA,16923,0,570
42,PA,16925,0,1460
42,PA,16926,0,410
42,PA,16927,0,250
42,PA,16928,0,600
42,PA,16929,0,1090
42,PA,16930,0,580
42,PA,16932,0,330
42,PA,16933,0,2770
42,PA,16935,0,570
42,PA,16936,0,1010
42,PA,16938,0,360
42,PA,16942,0,370
42,PA,16943,0,230
42,PA,16946,0,1210
42,PA,16947,0,2190
42,PA,16948,0,690
42,PA,16950,0,1470
42,PA,17002,0,260
42,PA,17003,0,5300
42,PA,17004,0,1920
42,PA,17006,0,510
42,PA,17007,0,2890
42,PA,17009,0,1010
42,PA,17011,0,16950
42,PA,17013,0,16210
42,PA,17015,0,11400
42,PA,17017,0,830
42,PA,17018,0,2260
42,PA,17019,0,8950
42,PA,17020,0,4420
42,PA,17021,0,450
42,PA,17022,0,14260
42,PA,17023,0,1630
42,PA,17024,0,870
42,PA,17025,0,8990
42,PA,17026,0,1800
42,PA,17028,0,1890
42,PA,17029,0,150
42,PA,17030,0,420
42,PA,17032,0,3920
42,PA,17033,0,7620
42,PA,17034,0,1400
42,PA,17035,0,350
42,PA,17036,0,11760
42,PA,17037,0,470
42,PA,17038,0,4000
42,PA,17040,0,1210
42,PA,17042,0,18410
42,PA,17043,0,3400
42,PA,17044,0,9540
42,PA,17045,0,1510
42,PA,17046,0,14210
42,PA,17047,0,1110
42,PA,17048,0,1700
42,PA,17049,0,1470
42,PA,17050,0,18200
42,PA,17051,0,1980
42,PA,17052,0,690
42,PA,17053,0,2600
42,PA,17055,0,19010
42,PA,17057,0,10840
42,PA,17058,0,810
42,PA,17059,0,3370
42,PA,17060,0,520
42,PA,17061,0,3320
42,PA,17062,0,1920
42,PA,17063,0,1490
42,PA,17065,0,2080
42,PA,17066,0,2270
42,PA,17067,0,6890
42,PA,17068,0,2050
42,PA,17070,0,8680
42,PA,17073,0,2550
42,PA,17074,0,3550
42,PA,17078,0,11120
42,PA,17082,0,1560
42,PA,17084,0,2030
42,PA,17086,0,1040
42,PA,17087,0,1310
42,PA,17090,0,2550
42,PA,17094,0,1090
42,PA,17098,0,1160
42,PA,17099,0,550
42,PA,17101,0,940
42,PA,17102,0,4050
42,PA,17103,0,5860
42,PA,17104,0,8820
42,PA,17109,0,12810
42,PA,17110,0,13240
42,PA,17111,0,16770
42,PA,17112,0,18220
42,PA,17113,0,5670
42,PA,17201,0,13200
42,PA,17202,0,14540
42,PA,17211,0,200
42,PA,17212,0,290
42,PA,17213,0,280
42,PA,17214,0,600
42,PA,17215,0,170
42,PA,17219,0,160
42,PA,17220,0,250
42,PA,17221,0,300
42,PA,17222,0,5390
42,PA,17223,0,130
42,PA,17224,0,870
42,PA,17225,0,9230
42,PA,17228,0,540
42,PA,17229,0,590
42,PA,17233,0,2450
42,PA,17236,0,4010
42,PA,17237,0,740
42,PA,17238,0,880
42,PA,17240,0,1530
42,PA,17241,0,5880
42,PA,17243,0,590
42,PA,17244,0,1100
42,PA,17246,0,110
42,PA,17252,0,1820
42,PA,17255,0,470
42,PA,17257,0,11620
42,PA,17260,0,540
42,PA,17262,0,450
42,PA,17264,0,1070
42,PA,17265,0,210
42,PA,17266,0,310
42,PA,17267,0,1290
42,PA,17268,0,13680
42,PA,17271,0,210
42,PA,17301,0,2060
42,PA,17302,0,1360
42,PA,17304,0,1350
42,PA,17307,0,2650
42,PA,17309,0,980
42,PA,17313,0,5220
42,PA,17314,0,2660
42,PA,17315,0,12780
42,PA,17316,0,4020
42,PA,17319,0,5380
42,PA,17320,0,3930
42,PA,17321,0,1110
42,PA,17322,0,2900
42,PA,17324,0,2160
42,PA,17325,0,12730
42,PA,17327,0,3760
42,PA,17329,0,1290
42,PA,17331,0,26400
42,PA,17339,0,3600
42,PA,17340,0,5330
42,PA,17344,0,1730
42,PA,17345,0,3810
42,PA,17347,0,2950
42,PA,17349,0,3950
42,PA,17350,0,6310
42,PA,17352,0,620
42,PA,17353,0,1520
42,PA,17356,0,11010
42,PA,17360,0,2730
42,PA,17361,0,2920
42,PA,17362,0,6700
42,PA,17363,0,4620
42,PA,17364,0,1880
42,PA,17365,0,1320
42,PA,17366,0,2620
42,PA,17368,0,3710
42,PA,17370,0,2890
42,PA,17372,0,2010
42,PA,17401,0,7180
42,PA,17402,0,16750
42,PA,17403,0,17320
42,PA,17404,0,17670
42,PA,17406,0,11730
42,PA,17407,0,1050
42,PA,17408,0,11670
42,PA,17501,0,2300
42,PA,17502,0,1260
42,PA,17505,0,740
42,PA,17508,0,590
42,PA,17509,0,1890
42,PA,17512,0,8560
42,PA,17516,0,2260
42,PA,17517,0,7320
42,PA,17518,0,490
42,PA,17519,0,2700
42,PA,17520,0,2460
42,PA,17522,0,15680
42,PA,17527,0,2940
42,PA,17529,0,1690
42,PA,17532,0,1580
42,PA,17535,0,1080
42,PA,17536,0,1140
42,PA,17538,0,3160
42,PA,17540,0,4750
42,PA,17543,0,20900
42,PA,17545,0,10580
42,PA,17547,0,3610
42,PA,17551,0,3990
42,PA,17552,0,9660
42,PA,17554,0,3820
42,PA,17555,0,3170
42,PA,17557,0,6760
42,PA,17560,0,2390
42,PA,17562,0,1870
42,PA,17563,0,1620
42,PA,17565,0,1310
42,PA,17566,0,5330
42,PA,17569,0,2820
42,PA,17572,0,1590
42,PA,17576,0,150
42,PA,17578,0,3000
42,PA,17579,0,2970
42,PA,17581,0,580
42,PA,17582,0,1020
42,PA,17584,0,4640
42,PA,17601,0,26040
42,PA,17602,0,24040
42,PA,17603,0,30560
42,PA,17701,0,19830
42,PA,17702,0,5370
42,PA,17724,0,2150
42,PA,17728,0,2620
42,PA,17737,0,3190
42,PA,17740,0,6170
42,PA,17744,0,1480
42,PA,17745,0,7250
42,PA,17747,0,1240
42,PA,17751,0,3490
42,PA,17752,0,2250
42,PA,17754,0,6320
42,PA,17756,0,5500
42,PA,17758,0,480
42,PA,17760,0,280
42,PA,17764,0,1000
42,PA,17765,0,540
42,PA,17768,0,140
42,PA,17771,0,1560
42,PA,17772,0,1150
42,PA,17774,0,540
42,PA,17776,0,130
42,PA,17777,0,3240
42,PA,17801,0,7950
42,PA,17810,0,950
42,PA,17812,0,680
42,PA,17813,0,930
42,PA,17814,0,2150
42,PA,17815,0,11630
42,PA,17820,0,2760
42,PA,17821,0,9240
42,PA,17823,0,560
42,PA,17824,0,2040
42,PA,17827,0,370
42,PA,17830,0,950
42,PA,17834,0,1640
42,PA,17837,0,6970
42,PA,17841,0,1910
42,PA,17842,0,3860
42,PA,17844,0,4650
42,PA,17845,0,1000
42,PA,17846,0,1740
42,PA,17847,0,5670
42,PA,17851,0,3360
42,PA,17853,0,1400
42,PA,17855,0,530
42,PA,17856,0,1650
42,PA,17857,0,4020
42,PA,17859,0,1440
42,PA,17860,0,1030
42,PA,17862,0,220
42,PA,17864,0,1050
42,PA,17866,0,3780
42,PA,17870,0,6170
42,PA,17872,0,4280
42,PA,17876,0,880
42,PA,17878,0,720
42,PA,17881,0,700
42,PA,17886,0,420
42,PA,17888,0,150
42,PA,17889,0,1370
42,PA,17901,0,11080
42,PA,17921,0,2910
42,PA,17922,0,2300
42,PA,17925,0,150
42,PA,17929,0,830
42,PA,17931,0,2540
42,PA,17934,0,160
42,PA,17935,0,760
42,PA,17938,0,1280
42,PA,17941,0,380
42,PA,17948,0,2020
42,PA,17949,0,110
42,PA,17954,0,2140
42,PA,17957,0,170
42,PA,17959,0,690
42,PA,17960,0,1890
42,PA,17961,0,3280
42,PA,17963,0,4440
42,PA,17964,0,340
42,PA,17965,0,1050
42,PA,17967,0,1230
42,PA,17968,0,180
42,PA,17970,0,1630
42,PA,17972,0,5560
42,PA,17976,0,2770
42,PA,17978,0,200
42,PA,17980,0,1620
42,PA,17981,0,1240
42,PA,17983,0,720
42,PA,17985,0,600
42,PA,18011,0,2760
42,PA,18013,0,8460
42,PA,18014,0,5850
42,PA,18015,0,13380
42,PA,18017,0,19150
42,PA,18018,0,16290
42,PA,18020,0,10350
42,PA,18031,0,4490
42,PA,18032,0,4810
42,PA,18034,0,3540
42,PA,18035,0,170
42,PA,18036,0,6590
42,PA,18037,0,3820
42,PA,18038,0,1580
42,PA,18040,0,7840
42,PA,18041,0,2810
42,PA,18042,0,18450
42,PA,18045,0,13750
42,PA,18049,0,9420
42,PA,18051,0,1790
42,PA,18052,0,14590
42,PA,18053,0,1160
42,PA,18054,0,2280
42,PA,18055,0,6040
42,PA,18056,0,480
42,PA,18058,0,3990
42,PA,18059,0,630
42,PA,18062,0,12200
42,PA,18064,0,12270
42,PA,18066,0,2970
42,PA,18067,0,9790
42,PA,18069,0,4000
42,PA,18070,0,410
42,PA,18071,0,5060
42,PA,18072,0,3350
42,PA,18073,0,4460
42,PA,18074,0,2580
42,PA,18076,0,1450
42,PA,18077,0,1120
42,PA,18078,0,3600
42,PA,18080,0,5880
42,PA,18087,0,460
42,PA,18088,0,4260
42,PA,18091,0,2910
42,PA,18092,0,1510
42,PA,18101,0,1350
42,PA,18102,0,20270
42,PA,18103,0,23060
42,PA,18104,0,21340
42,PA,18106,0,3590
42,PA,18109,0,8680
42,PA,18201,0,13140
42,PA,18202,0,5800
42,PA,18210,0,3610
42,PA,18211,0,710
42,PA,18214,0,1110
42,PA,18216,0,630
42,PA,18218,0,1040
42,PA,18222,0,4500
42,PA,18224,0,3000
42,PA,18229,0,4010
42,PA,18231,0,250
42,PA,18232,0,1680
42,PA,18235,0,9090
42,PA,18237,0,1620
42,PA,18240,0,1770
42,PA,18241,0,320
42,PA,18249,0,1990
42,PA,18250,0,1460
42,PA,18252,0,5220
42,PA,18255,0,2110
42,PA,18301,0,11280
42,PA,18302,0,7420
42,PA,18321,0,1060
42,PA,18322,0,1430
42,PA,18324,0,4290
42,PA,18325,0,1100
42,PA,18326,0,2100
42,PA,18328,0,3710
42,PA,18330,0,3920
42,PA,18331,0,400
42,PA,18332,0,1360
42,PA,18333,0,540
42,PA,18334,0,1670
42,PA,18336,0,1670
42,PA,18337,0,7070
42,PA,18343,0,2010
42,PA,18344,0,1790
42,PA,18346,0,1620
42,PA,18347,0,1440
42,PA,18350,0,830
42,PA,18352,0,350
42,PA,18353,0,5730
42,PA,18354,0,620
42,PA,18355,0,690
42,PA,18360,0,13220
42,PA,18370,0,570
42,PA,18371,0,330
42,PA,18372,0,1440
42,PA,18403,0,3700
42,PA,18405,0,1140
42,PA,18407,0,6480
42,PA,18411,0,11040
42,PA,18414,0,2720
42,PA,18415,0,560
42,PA,18417,0,510
42,PA,18419,0,2150
42,PA,18421,0,2280
42,PA,18424,0,2430
42,PA,18425,0,530
42,PA,18426,0,1930
42,PA,18428,0,5560
42,PA,18431,0,6210
42,PA,18433,0,3430
42,PA,18434,0,2060
42,PA,18435,0,500
42,PA,18436,0,6200
42,PA,18438,0,540
42,PA,18439,0,270
42,PA,18441,0,100
42,PA,18443,0,220
42,PA,18444,0,6470
42,PA,18445,0,1000
42,PA,18446,0,1750
42,PA,18447,0,5360
42,PA,18451,0,260
42,PA,18452,0,2370
42,PA,18453,0,480
42,PA,18456,0,200
42,PA,18458,0,1390
42,PA,18461,0,150
42,PA,18462,0,220
42,PA,18463,0,100
42,PA,18464,0,660
42,PA,18465,0,620
42,PA,18466,0,4610
42,PA,18469,0,220
42,PA,18470,0,1090
42,PA,18472,0,2010
42,PA,18503,0,340
42,PA,18504,0,10320
42,PA,18505,0,9730
42,PA,18507,0,2590
42,PA,18508,0,5230
42,PA,18509,0,5590
42,PA,18510,0,4800
42,PA,18512,0,6490
42,PA,18517,0,2600
42,PA,18518,0,4300
42,PA,18519,0,2740
42,PA,18603,0,9300
42,PA,18610,0,2250
42,PA,18612,0,7390
42,PA,18614,0,1180
42,PA,18615,0,910
42,PA,18616,0,350
42,PA,18617,0,810
42,PA,18618,0,1940
42,PA,18621,0,2390
42,PA,18622,0,130
42,PA,18623,0,1250
42,PA,18628,0,110
42,PA,18629,0,880
42,PA,18630,0,1650
42,PA,18632,0,170
42,PA,18634,0,6570
42,PA,18635,0,1920
42,PA,18636,0,650
42,PA,18640,0,8280
42,PA,18641,0,3480
42,PA,18642,0,2170
42,PA,18643,0,6260
42,PA,18644,0,3960
42,PA,18651,0,4260
42,PA,18655,0,2890
42,PA,18656,0,1040
42,PA,18657,0,5600
42,PA,18660,0,1880
42,PA,18661,0,2740
42,PA,18701,0,720
42,PA,18702,0,18070
42,PA,18704,0,15780
42,PA,18705,0,7670
42,PA,18706,0,8020
42,PA,18707,0,7970
42,PA,18708,0,4580
42,PA,18709,0,1470
42,PA,18801,0,4040
42,PA,18810,0,2730
42,PA,18812,0,790
42,PA,18817,0,110
42,PA,18818,0,590
42,PA,18821,0,550
42,PA,18822,0,1710
42,PA,18823,0,140
42,PA,18824,0,620
42,PA,18826,0,850
42,PA,18828,0,140
42,PA,18829,0,360
42,PA,18830,0,340
42,PA,18831,0,580
42,PA,18832,0,810
42,PA,18833,0,930
42,PA,18834,0,1660
42,PA,18837,0,1350
42,PA,18840,0,5060
42,PA,18842,0,150
42,PA,18844,0,840
42,PA,18845,0,170
42,PA,18846,0,380
42,PA,18847,0,2440
42,PA,18848,0,4280
42,PA,18850,0,1170
42,PA,18851,0,330
42,PA,18853,0,2010
42,PA,18854,0,730
42,PA,18901,0,14070
42,PA,18902,0,9570
42,PA,18913,0,230
42,PA,18914,0,10110
42,PA,18915,0,720
42,PA,18917,0,1110
42,PA,18920,0,350
42,PA,18923,0,530
42,PA,18925,0,2700
42,PA,18929,0,4460
42,PA,18930,0,1270
42,PA,18932,0,270
42,PA,18936,0,190
42,PA,18938,0,7050
42,PA,18940,0,15310
42,PA,18942,0,1520
42,PA,18944,0,11740
42,PA,18947,0,2850
42,PA,18951,0,16810
42,PA,18954,0,5020
42,PA,18955,0,800
42,PA,18960,0,6560
42,PA,18964,0,7150
42,PA,18966,0,20390
42,PA,18969,0,7790
42,PA,18972,0,1540
42,PA,18974,0,21700
42,PA,18976,0,10330
42,PA,18977,0,2210
42,PA,19001,0,8720
42,PA,19002,0,16270
42,PA,19003,0,6560
42,PA,19004,0,5010
42,PA,19006,0,11040
42,PA,19007,0,10700
42,PA,19008,0,10560
42,PA,19010,0,8970
42,PA,19012,0,3360
42,PA,19013,0,13150
42,PA,19014,0,10550
42,PA,19015,0,8220
42,PA,19018,0,12030
42,PA,19020,0,28100
42,PA,19021,0,5100
42,PA,19022,0,1580
42,PA,19023,0,9590
42,PA,19025,0,2910
42,PA,19026,0,15980
42,PA,19027,0,9800
42,PA,19029,0,2160
42,PA,19030,0,6360
42,PA,19031,0,2270
42,PA,19032,0,3200
42,PA,19033,0,4100
42,PA,19034,0,3160
42,PA,19035,0,2040
42,PA,19036,0,6550
42,PA,19038,0,15430
42,PA,19040,0,11330
42,PA,19041,0,3010
42,PA,19043,0,1400
42,PA,19044,0,8470
42,PA,19046,0,9960
42,PA,19047,0,17890
42,PA,19050,0,14610
42,PA,19053,0,13970
42,PA,19054,0,8750
42,PA,19055,0,6740
42,PA,19056,0,7930
42,PA,19057,0,8520
42,PA,19060,0,5220
42,PA,19061,0,10050
42,PA,19063,0,18570
42,PA,19064,0,12550
42,PA,19066,0,2540
42,PA,19067,0,26240
42,PA,19070,0,3680
42,PA,19072,0,4910
42,PA,19073,0,9570
42,PA,19074,0,2940
42,PA,19075,0,3710
42,PA,19076,0,3350
42,PA,19078,0,5910
42,PA,19079,0,4390
42,PA,19081,0,4540
42,PA,19082,0,18610
42,PA,19083,0,18270
42,PA,19085,0,2720
42,PA,19086,0,5810
42,PA,19087,0,15690
42,PA,19090,0,9960
42,PA,19094,0,2150
42,PA,19095,0,3140
42,PA,19096,0,6730
42,PA,19102,0,2730
42,PA,19103,0,12830
42,PA,19104,0,12880
42,PA,19106,0,6310
42,PA,19107,0,6050
42,PA,19111,0,28800
42,PA,19114,0,15120
42,PA,19115,0,15540
42,PA,19116,0,14870
42,PA,19118,0,4720
42,PA,19119,0,12980
42,PA,19120,0,28610
42,PA,19121,0,11530
42,PA,19122,0,6120
42,PA,19123,0,6370
42,PA,19124,0,26280
42,PA,19125,0,10420
42,PA,19126,0,7140
42,PA,19127,0,2790
42,PA,19128,0,18220
42,PA,19129,0,4940
42,PA,19130,0,13170
42,PA,19131,0,17780
42,PA,19132,0,14030
42,PA,19133,0,8420
42,PA,19134,0,20560
42,PA,19135,0,14020
42,PA,19136,0,15340
42,PA,19137,0,3840
42,PA,19138,0,14630
42,PA,19139,0,16490
42,PA,19140,0,19380
42,PA,19141,0,13260
42,PA,19142,0,12500
42,PA,19143,0,27630
42,PA,19144,0,17600
42,PA,19145,0,20790
42,PA,19146,0,17850
42,PA,19147,0,18750
42,PA,19148,0,22830
42,PA,19149,0,23730
42,PA,19150,0,12180
42,PA,19151,0,14140
42,PA,19152,0,15220
42,PA,19153,0,5750
42,PA,19154,0,16170
42,PA,19301,0,3590
42,PA,19310,0,1340
42,PA,19311,0,4300
42,PA,19312,0,5700
42,PA,19317,0,5160
42,PA,19319,0,180
42,PA,19320,0,24230
42,PA,19330,0,2640
42,PA,19333,0,3630
42,PA,19335,0,23840
42,PA,19341,0,8940
42,PA,19342,0,9090
42,PA,19343,0,3960
42,PA,19344,0,5680
42,PA,19348,0,10760
42,PA,19350,0,5180
42,PA,19352,0,3830
42,PA,19355,0,12340
42,PA,19362,0,2670
42,PA,19363,0,7420
42,PA,19365,0,3470
42,PA,19372,0,1390
42,PA,19373,0,1350
42,PA,19374,0,770
42,PA,19380,0,25590
42,PA,19382,0,24150
42,PA,19390,0,6610
42,PA,19401,0,18930
42,PA,19403,0,23180
42,PA,19405,0,2650
42,PA,19406,0,12180
42,PA,19422,0,9900
42,PA,19425,0,6400
42,PA,19426,0,16800
42,PA,19428,0,10350
42,PA,19435,0,280
42,PA,19436,0,370
42,PA,19438,0,11450
42,PA,19440,0,9870
42,PA,19444,0,5530
42,PA,19446,0,27940
42,PA,19453,0,780
42,PA,19454,0,14240
42,PA,19460,0,19510
42,PA,19462,0,7690
42,PA,19464,0,22700
42,PA,19465,0,8470
42,PA,19468,0,13240
42,PA,19473,0,6980
42,PA,19475,0,5180
42,PA,19477,0,160
42,PA,19492,0,280
42,PA,19503,0,660
42,PA,19504,0,2520
42,PA,19505,0,1750
42,PA,19506,0,3610
42,PA,19507,0,1630
42,PA,19508,0,7640
42,PA,19510,0,3810
42,PA,19512,0,8560
42,PA,19518,0,7280
42,PA,19520,0,2940
42,PA,19522,0,7170
42,PA,19525,0,6920
42,PA,19526,0,5650
42,PA,19529,0,1500
42,PA,19530,0,5240
42,PA,19533,0,3270
42,PA,19534,0,1050
42,PA,19539,0,2310
42,PA,19540,0,6010
42,PA,19541,0,2130
42,PA,19543,0,2790
42,PA,19547,0,2270
42,PA,19551,0,2590
42,PA,19555,0,1880
42,PA,19560,0,4320
42,PA,19562,0,1270
42,PA,19565,0,4330
42,PA,19567,0,2640
42,PA,19601,0,13420
42,PA,19602,0,7000
42,PA,19604,0,10910
42,PA,19605,0,10320
42,PA,19606,0,16940
42,PA,19607,0,11680
42,PA,19608,0,11450
42,PA,19609,0,5350
42,PA,19610,0,8160
42,PA,19611,0,4560
42,PA,99999,0,97090
44,RI,0,0,506630
44,RI,2804,0,1410
44,RI,2806,0,7970
44,RI,2808,0,1110
44,RI,2809,0,10050
44,RI,2812,0,720
44,RI,2813,0,3940
44,RI,2814,0,3780
44,RI,2815,0,120
44,RI,2816,0,16050
44,RI,2817,0,3030
44,RI,2818,0,9620
44,RI,2822,0,3050
44,RI,2825,0,2660
44,RI,2827,0,1120
44,RI,2828,0,3790
44,RI,2830,0,3260
44,RI,2831,0,2010
44,RI,2832,0,2360
44,RI,2833,0,320
44,RI,2835,0,3090
44,RI,2837,0,1700
44,RI,2838,0,1670
44,RI,2839,0,900
44,RI,2840,0,11300
44,RI,2842,0,8500
44,RI,2852,0,11900
44,RI,2857,0,4370
44,RI,2858,0,270
44,RI,2859,0,2940
44,RI,2860,0,20490
44,RI,2861,0,13340
44,RI,2863,0,7650
44,RI,2864,0,16990
44,RI,2865,0,8750
44,RI,2871,0,8850
44,RI,2874,0,2930
44,RI,2875,0,200
44,RI,2876,0,790
44,RI,2878,0,8150
44,RI,2879,0,10590
44,RI,2881,0,1150
44,RI,2882,0,6310
44,RI,2885,0,5450
44,RI,2886,0,15190
44,RI,2888,0,10670
44,RI,2889,0,14540
44,RI,2891,0,11230
44,RI,2892,0,2500
44,RI,2893,0,14860
44,RI,2894,0,410
44,RI,2895,0,18000
44,RI,2896,0,4910
44,RI,2898,0,1070
44,RI,2903,0,3740
44,RI,2904,0,14090
44,RI,2905,0,11510
44,RI,2906,0,11630
44,RI,2907,0,12760
44,RI,2908,0,15740
44,RI,2909,0,18090
44,RI,2910,0,11140
44,RI,2911,0,7710
44,RI,2914,0,10450
44,RI,2915,0,8730
44,RI,2916,0,4370
44,RI,2917,0,5970
44,RI,2919,0,14520
44,RI,2920,0,17520
44,RI,2921,0,5990
44,RI,99999,0,4790
45,SC,0,0,2047710
45,SC,29001,0,880
45,SC,29003,0,2520
45,SC,29006,0,3770
45,SC,29009,0,940
45,SC,29010,0,4530
45,SC,29014,0,750
45,SC,29015,0,710
45,SC,29016,0,8320
45,SC,29018,0,1590
45,SC,29020,0,9470
45,SC,29030,0,840
45,SC,29031,0,530
45,SC,29032,0,1680
45,SC,29033,0,5340
45,SC,29036,0,9320
45,SC,29037,0,340
45,SC,29038,0,1100
45,SC,29039,0,1710
45,SC,29040,0,3910
45,SC,29042,0,1760
45,SC,29044,0,2320
45,SC,29045,0,9910
45,SC,29047,0,1500
45,SC,29048,0,1880
45,SC,29051,0,370
45,SC,29052,0,940
45,SC,29053,0,7560
45,SC,29054,0,4320
45,SC,29055,0,1690
45,SC,29056,0,980
45,SC,29058,0,1880
45,SC,29059,0,2390
45,SC,29061,0,6320
45,SC,29063,0,16340
45,SC,29065,0,340
45,SC,29067,0,3370
45,SC,29069,0,1990
45,SC,29070,0,6560
45,SC,29072,0,23580
45,SC,29073,0,18500
45,SC,29075,0,1420
45,SC,29078,0,7010
45,SC,29080,0,1300
45,SC,29081,0,480
45,SC,29082,0,220
45,SC,29101,0,1210
45,SC,29102,0,7220
45,SC,29104,0,650
45,SC,29105,0,680
45,SC,29107,0,1200
45,SC,29108,0,8730
45,SC,29111,0,620
45,SC,29112,0,1860
45,SC,29113,0,610
45,SC,29114,0,850
45,SC,29115,0,11190
45,SC,29118,0,6590
45,SC,29123,0,2950
45,SC,29125,0,1210
45,SC,29126,0,1050
45,SC,29127,0,3980
45,SC,29128,0,2060
45,SC,29129,0,1220
45,SC,29130,0,2820
45,SC,29133,0,410
45,SC,29135,0,3810
45,SC,29137,0,980
45,SC,29138,0,4590
45,SC,29142,0,2100
45,SC,29145,0,340
45,SC,29146,0,680
45,SC,29148,0,2460
45,SC,29150,0,16590
45,SC,29152,0,1000
45,SC,29153,0,6600
45,SC,29154,0,12550
45,SC,29160,0,3310
45,SC,29161,0,4620
45,SC,29162,0,970
45,SC,29163,0,850
45,SC,29164,0,1820
45,SC,29166,0,370
45,SC,29168,0,1300
45,SC,29169,0,9840
45,SC,29170,0,9760
45,SC,29172,0,4100
45,SC,29175,0,160
45,SC,29178,0,1240
45,SC,29180,0,5800
45,SC,29201,0,5830
45,SC,29203,0,17110
45,SC,29204,0,8270
45,SC,29205,0,10600
45,SC,29206,0,9360
45,SC,29209,0,15520
45,SC,29210,0,16990
45,SC,29212,0,14150
45,SC,29223,0,24300
45,SC,29229,0,21430
45,SC,29301,0,13660
45,SC,29302,0,7310
45,SC,29303,0,8430
45,SC,29306,0,5870
45,SC,29307,0,8100
45,SC,29316,0,10590
45,SC,29321,0,1010
45,SC,29322,0,3560
45,SC,29323,0,5940
45,SC,29325,0,5740
45,SC,29330,0,3230
45,SC,29332,0,1010
45,SC,29334,0,5160
45,SC,29335,0,1850
45,SC,29340,0,7920
45,SC,29341,0,7860
45,SC,29349,0,12670
45,SC,29351,0,610
45,SC,29353,0,1650
45,SC,29355,0,320
45,SC,29356,0,3610
45,SC,29360,0,8500
45,SC,29365,0,4750
45,SC,29369,0,6280
45,SC,29370,0,420
45,SC,29372,0,1770
45,SC,29374,0,1520
45,SC,29376,0,3170
