STATEFIPS,STATE,ZIPCODE,AGI_STUB,Number of Returns
34,NJ,7865,0,1281
34,NJ,7866,0,11407
34,NJ,7869,0,12147
34,NJ,7871,0,9532
34,NJ,7874,0,4620
34,NJ,7876,0,5314
34,NJ,7882,0,7229
34,NJ,7885,0,5383
34,NJ,7901,0,10774
34,NJ,7920,0,12844
34,NJ,7921,0,4421
34,NJ,7922,0,5739
34,NJ,7924,0,3454
34,NJ,7927,0,1829
34,NJ,7928,0,8815
34,NJ,7930,0,3927
34,NJ,7931,0,1574
34,NJ,7932,0,5279
34,NJ,7933,0,1612
34,NJ,7934,0,752
34,NJ,7935,0,280
34,NJ,7936,0,5872
34,NJ,7940,0,7175
34,NJ,7945,0,4624
34,NJ,7946,0,1552
34,NJ,7950,0,9831
34,NJ,7960,0,20968
34,NJ,7974,0,5601
34,NJ,7976,0,699
34,NJ,7980,0,1134
34,NJ,7981,0,4786
34,NJ,8002,0,11016
34,NJ,8003,0,14690
34,NJ,8004,0,5997
34,NJ,8005,0,11267
34,NJ,8007,0,2583
34,NJ,8008,0,4109
34,NJ,8009,0,6517
34,NJ,8010,0,5503
34,NJ,8012,0,19109
34,NJ,8014,0,263
34,NJ,8015,0,9677
34,NJ,8016,0,15641
34,NJ,8019,0,490
34,NJ,8020,0,1190
34,NJ,8021,0,22685
34,NJ,8022,0,4638
34,NJ,8026,0,1123
34,NJ,8027,0,2399
34,NJ,8028,0,7864
34,NJ,8029,0,2281
34,NJ,8030,0,5978
34,NJ,8031,0,5791
34,NJ,8033,0,8108
34,NJ,8034,0,9423
34,NJ,8035,0,3799
34,NJ,8036,0,3041
34,NJ,8037,0,11944
34,NJ,8041,0,486
34,NJ,8043,0,13858
34,NJ,8045,0,1470
34,NJ,8046,0,16018
34,NJ,8048,0,5955
34,NJ,8049,0,2680
34,NJ,8050,0,11938
34,NJ,8051,0,5371
34,NJ,8052,0,10328
34,NJ,8053,0,23284
34,NJ,8054,0,22457
34,NJ,8055,0,13452
34,NJ,8056,0,2161
34,NJ,8057,0,10007
34,NJ,8059,0,2869
34,NJ,8060,0,11974
34,NJ,8061,0,1413
34,NJ,8062,0,7126
34,NJ,8063,0,1539
34,NJ,8065,0,3864
34,NJ,8066,0,3810
34,NJ,8067,0,871
34,NJ,8068,0,3276
34,NJ,8069,0,6067
34,NJ,8070,0,6195
34,NJ,8071,0,4678
34,NJ,8075,0,14319
34,NJ,8077,0,9332
34,NJ,8078,0,4024
34,NJ,8079,0,5047
34,NJ,8080,0,18307
34,NJ,8081,0,23051
34,NJ,8083,0,4869
34,NJ,8084,0,3492
34,NJ,8085,0,8366
34,NJ,8086,0,4113
34,NJ,8087,0,11761
34,NJ,8088,0,12323
34,NJ,8089,0,1988
34,NJ,8090,0,4034
34,NJ,8091,0,2702
34,NJ,8092,0,1755
34,NJ,8093,0,4820
34,NJ,8094,0,18505
34,NJ,8096,0,17337
34,NJ,8097,0,1626
34,NJ,8098,0,4303
34,NJ,8102,0,3579
34,NJ,8103,0,4626
34,NJ,8104,0,8865
34,NJ,8105,0,12314
34,NJ,8106,0,5121
34,NJ,8107,0,6600
34,NJ,8108,0,9324
34,NJ,8109,0,11130
34,NJ,8110,0,11344
34,NJ,8201,0,5315
34,NJ,8202,0,906
34,NJ,8203,0,5071
34,NJ,8204,0,9177
34,NJ,8205,0,14150
34,NJ,8210,0,8063
34,NJ,8215,0,6487
34,NJ,8221,0,3742
34,NJ,8223,0,2222
34,NJ,8225,0,4325
34,NJ,8226,0,6337
34,NJ,8230,0,2983
34,NJ,8232,0,9484
34,NJ,8234,0,21434
34,NJ,8241,0,623
34,NJ,8242,0,1800
34,NJ,8243,0,1229
34,NJ,8244,0,5900
34,NJ,8247,0,577
34,NJ,8251,0,4791
34,NJ,8260,0,7391
34,NJ,8270,0,3430
34,NJ,8302,0,19408
34,NJ,8310,0,834
34,NJ,8311,0,987
34,NJ,8312,0,3586
34,NJ,8314,0,150
34,NJ,8317,0,602
34,NJ,8318,0,5928
34,NJ,8319,0,651
34,NJ,8322,0,5019
34,NJ,8323,0,380
34,NJ,8324,0,194
34,NJ,8326,0,808
34,NJ,8327,0,380
34,NJ,8328,0,697
34,NJ,8330,0,14020
34,NJ,8332,0,16899
34,NJ,8340,0,430
34,NJ,8341,0,821
34,NJ,8343,0,2185
34,NJ,8344,0,2938
34,NJ,8345,0,357
34,NJ,8346,0,424
34,NJ,8348,0,182
34,NJ,8349,0,833
34,NJ,8350,0,397
34,NJ,8353,0,318
34,NJ,8360,0,20803
34,NJ,8361,0,8605
34,NJ,8401,0,18458
34,NJ,8402,0,3278
34,NJ,8403,0,532
34,NJ,8406,0,5518
34,NJ,8501,0,3165
34,NJ,8502,0,4882
34,NJ,8505,0,8818
34,NJ,8510,0,2250
34,NJ,8511,0,486
34,NJ,8512,0,5563
34,NJ,8514,0,2155
34,NJ,8515,0,2303
34,NJ,8518,0,2713
34,NJ,8520,0,13722
34,NJ,8525,0,2480
34,NJ,8527,0,26380
34,NJ,8528,0,258
34,NJ,8530,0,3892
34,NJ,8533,0,3297
34,NJ,8534,0,6231
34,NJ,8535,0,2469
34,NJ,8536,0,9423
34,NJ,8540,0,20386
34,NJ,8542,0,1800
34,NJ,8550,0,9078
34,NJ,8551,0,2769
34,NJ,8553,0,401
34,NJ,8554,0,1899
34,NJ,8558,0,3060
34,NJ,8559,0,2414
34,NJ,8560,0,1727
34,NJ,8562,0,2471
34,NJ,8608,0,384
34,NJ,8609,0,5454
34,NJ,8610,0,15671
34,NJ,8611,0,10132
34,NJ,8618,0,15201
34,NJ,8619,0,11537
34,NJ,8620,0,6146
34,NJ,8628,0,4929
34,NJ,8629,0,6023
34,NJ,8638,0,10426
34,NJ,8640,0,975
34,NJ,8641,0,1724
34,NJ,8648,0,14865
34,NJ,8690,0,10482
34,NJ,8691,0,7208
34,NJ,8701,0,28371
34,NJ,8721,0,9741
34,NJ,8722,0,5343
34,NJ,8723,0,16243
34,NJ,8724,0,21688
34,NJ,8730,0,2607
34,NJ,8731,0,9967
34,NJ,8733,0,1362
34,NJ,8734,0,3768
34,NJ,8735,0,1556
34,NJ,8736,0,6470
34,NJ,8738,0,431
34,NJ,8741,0,1376
34,NJ,8742,0,12977
34,NJ,8750,0,1981
34,NJ,8751,0,1649
34,NJ,8752,0,995
34,NJ,8753,0,31995
34,NJ,8755,0,12443
34,NJ,8757,0,16805
34,NJ,8758,0,3777
34,NJ,8759,0,17254
34,NJ,8801,0,3820
34,NJ,8802,0,1968
34,NJ,8804,0,1456
34,NJ,8805,0,5986
34,NJ,8807,0,18317
34,NJ,8809,0,2635
34,NJ,8810,0,3801
34,NJ,8812,0,6879
34,NJ,8816,0,22914
34,NJ,8817,0,22374
34,NJ,8820,0,18139
34,NJ,8822,0,15013
34,NJ,8823,0,4604
34,NJ,8824,0,5974
34,NJ,8825,0,2212
34,NJ,8826,0,2624
34,NJ,8827,0,2153
34,NJ,8828,0,1114
34,NJ,8829,0,1811
34,NJ,8830,0,9722
34,NJ,8831,0,23943
34,NJ,8832,0,1568
34,NJ,8833,0,4452
34,NJ,8835,0,5245
34,NJ,8836,0,1931
34,NJ,8837,0,8149
34,NJ,8840,0,8400
34,NJ,8844,0,18902
34,NJ,8846,0,7027
34,NJ,8848,0,4092
34,NJ,8850,0,4251
34,NJ,8852,0,7968
34,NJ,8853,0,2567
34,NJ,8854,0,24810
34,NJ,8857,0,19418
34,NJ,8859,0,11670
34,NJ,8861,0,27333
34,NJ,8863,0,6443
34,NJ,8865,0,13854
34,NJ,8867,0,2447
34,NJ,8869,0,3412
34,NJ,8872,0,9632
34,NJ,8873,0,25548
34,NJ,8876,0,11191
34,NJ,8879,0,11249
34,NJ,8880,0,2336
34,NJ,8882,0,7564
34,NJ,8884,0,3912
34,NJ,8886,0,3114
34,NJ,8887,0,672
34,NJ,8889,0,4697
34,NJ,8901,0,18961
34,NJ,8902,0,20166
34,NJ,8904,0,6785
34,NJ,99999,0,33269
35,NM,0,0,897122
35,NM,87001,0,1237
35,NM,87002,0,8236
35,NM,87004,0,4885
35,NM,87005,0,254
35,NM,87006,0,488
35,NM,87008,0,1284
35,NM,87010,0,535
35,NM,87012,0,110
35,NM,87013,0,1358
35,NM,87014,0,281
35,NM,87015,0,5796
35,NM,87016,0,973
35,NM,87017,0,191
35,NM,87020,0,4124
35,NM,87023,0,402
35,NM,87024,0,1018
35,NM,87025,0,579
35,NM,87026,0,1339
35,NM,87027,0,113
35,NM,87029,0,100
35,NM,87031,0,16058
35,NM,87035,0,2796
35,NM,87036,0,811
35,NM,87041,0,390
35,NM,87042,0,1847
35,NM,87043,0,2510
35,NM,87044,0,146
35,NM,87045,0,512
35,NM,87047,0,2322
35,NM,87048,0,4490
35,NM,87052,0,1034
35,NM,87053,0,422
35,NM,87056,0,335
35,NM,87059,0,4403
35,NM,87062,0,637
35,NM,87063,0,104
35,NM,87068,0,2043
35,NM,87083,0,228
35,NM,87102,0,8630
35,NM,87104,0,5664
35,NM,87105,0,22561
35,NM,87106,0,11104
35,NM,87107,0,14156
35,NM,87108,0,15844
35,NM,87109,0,18735
35,NM,87110,0,19560
35,NM,87111,0,27651
35,NM,87112,0,21416
35,NM,87113,0,6705
35,NM,87114,0,26817
35,NM,87116,0,1549
35,NM,87120,0,26656
35,NM,87121,0,28830
35,NM,87122,0,7933
35,NM,87123,0,18588
35,NM,87124,0,23245
35,NM,87144,0,15890
35,NM,87301,0,6410
35,NM,87312,0,178
35,NM,87317,0,628
35,NM,87321,0,689
35,NM,87323,0,984
35,NM,87401,0,16576
35,NM,87402,0,4487
35,NM,87410,0,6321
35,NM,87412,0,310
35,NM,87413,0,5580
35,NM,87415,0,1182
35,NM,87416,0,1082
35,NM,87417,0,2747
35,NM,87418,0,422
35,NM,87419,0,146
35,NM,87420,0,2913
35,NM,87421,0,624
35,NM,87501,0,8213
35,NM,87505,0,15398
35,NM,87506,0,5221
35,NM,87507,0,19525
35,NM,87508,0,7977
35,NM,87510,0,560
35,NM,87520,0,662
35,NM,87521,0,351
35,NM,87522,0,1229
35,NM,87528,0,1061
35,NM,87529,0,2086
35,NM,87530,0,449
35,NM,87531,0,155
35,NM,87532,0,6652
35,NM,87535,0,635
35,NM,87537,0,358
35,NM,87539,0,108
35,NM,87540,0,432
35,NM,87544,0,9168
35,NM,87549,0,367
35,NM,87551,0,203
35,NM,87552,0,1276
35,NM,87553,0,572
35,NM,87556,0,987
35,NM,87557,0,3071
35,NM,87560,0,501
35,NM,87565,0,206
35,NM,87566,0,1216
35,NM,87567,0,1988
35,NM,87571,0,5092
35,NM,87575,0,282
35,NM,87579,0,297
35,NM,87701,0,8114
35,NM,87711,0,269
35,NM,87714,0,481
35,NM,87715,0,247
35,NM,87718,0,192
35,NM,87722,0,157
35,NM,87723,0,148
35,NM,87728,0,161
35,NM,87731,0,150
35,NM,87732,0,690
35,NM,87734,0,103
35,NM,87740,0,3452
35,NM,87742,0,208
35,NM,87743,0,165
35,NM,87745,0,276
35,NM,87747,0,587
35,NM,87752,0,161
35,NM,87801,0,4224
35,NM,87821,0,239
35,NM,87823,0,295
35,NM,87825,0,1125
35,NM,87827,0,115
35,NM,87828,0,117
35,NM,87829,0,294
35,NM,87830,0,395
35,NM,87832,0,308
35,NM,87901,0,2743
35,NM,87930,0,308
35,NM,87931,0,220
35,NM,87933,0,96
35,NM,87936,0,179
35,NM,87937,0,1424
35,NM,87940,0,200
35,NM,87941,0,642
35,NM,87942,0,470
35,NM,87943,0,105
35,NM,88001,0,15089
35,NM,88002,0,640
35,NM,88005,0,10801
35,NM,88007,0,8655
35,NM,88008,0,2460
35,NM,88011,0,12433
35,NM,88012,0,10097
35,NM,88020,0,340
35,NM,88021,0,6507
35,NM,88022,0,269
35,NM,88023,0,1226
35,NM,88024,0,250
35,NM,88030,0,8221
35,NM,88039,0,207
35,NM,88041,0,293
35,NM,88042,0,124
35,NM,88043,0,608
35,NM,88044,0,1279
35,NM,88045,0,1454
35,NM,88047,0,2177
35,NM,88048,0,1680
35,NM,88049,0,379
35,NM,88061,0,5852
35,NM,88063,0,5023
35,NM,88072,0,370
35,NM,88081,0,4919
35,NM,88101,0,18832
35,NM,88116,0,168
35,NM,88119,0,767
35,NM,88120,0,104
35,NM,88124,0,458
35,NM,88130,0,7217
35,NM,88135,0,685
35,NM,88201,0,9777
35,NM,88203,0,11158
35,NM,88210,0,6379
35,NM,88220,0,13987
35,NM,88230,0,1907
35,NM,88232,0,749
35,NM,88240,0,13954
35,NM,88242,0,2517
35,NM,88250,0,103
35,NM,88252,0,879
35,NM,88253,0,369
35,NM,88256,0,752
35,NM,88260,0,5677
35,NM,88265,0,120
35,NM,88267,0,463
35,NM,88301,0,579
35,NM,88310,0,14793
35,NM,88311,0,995
35,NM,88312,0,1135
35,NM,88316,0,987
35,NM,88317,0,842
35,NM,88318,0,179
35,NM,88330,0,1600
35,NM,88336,0,128
35,NM,88337,0,1177
35,NM,88339,0,241
35,NM,88340,0,1443
35,NM,88341,0,228
35,NM,88345,0,2241
35,NM,88346,0,1380
35,NM,88348,0,136
35,NM,88352,0,2121
35,NM,88401,0,2725
35,NM,88415,0,1257
35,NM,88418,0,137
35,NM,88426,0,535
35,NM,88434,0,163
35,NM,88435,0,1332
35,NM,99999,0,89831
36,NY,0,0,9224775
36,NY,10001,0,13590
36,NY,10002,0,44538
36,NY,10003,0,30025
36,NY,10004,0,2335
36,NY,10005,0,5603
36,NY,10006,0,2425
36,NY,10007,0,3528
36,NY,10009,0,32080
36,NY,10010,0,17488
36,NY,10011,0,30748
36,NY,10012,0,13211
36,NY,10013,0,16292
36,NY,10014,0,19425
36,NY,10016,0,31296
36,NY,10017,0,15328
36,NY,10018,0,6081
36,NY,10019,0,24677
36,NY,10021,0,24382
36,NY,10022,0,20293
36,NY,10023,0,34598
36,NY,10024,0,31370
36,NY,10025,0,47624
36,NY,10026,0,17797
36,NY,10027,0,27123
36,NY,10028,0,25946
36,NY,10029,0,33534
36,NY,10030,0,13054
36,NY,10031,0,29181
36,NY,10032,0,30202
36,NY,10033,0,28290
36,NY,10034,0,20577
36,NY,10035,0,14483
36,NY,10036,0,18251
36,NY,10037,0,10125
36,NY,10038,0,11486
36,NY,10039,0,12901
36,NY,10040,0,21622
36,NY,10044,0,4342
36,NY,10065,0,15932
36,NY,10069,0,2590
36,NY,10075,0,14209
36,NY,10128,0,32877
36,NY,10162,0,741
36,NY,10280,0,3954
36,NY,10282,0,2567
36,NY,10301,0,17183
36,NY,10302,0,7395
36,NY,10303,0,11391
36,NY,10304,0,18613
36,NY,10305,0,18471
36,NY,10306,0,26194
36,NY,10307,0,6127
36,NY,10308,0,12991
36,NY,10309,0,14198
36,NY,10310,0,10723
36,NY,10312,0,28121
36,NY,10314,0,39126
36,NY,10451,0,22106
36,NY,10452,0,35766
36,NY,10453,0,37651
36,NY,10454,0,14648
36,NY,10455,0,16616
36,NY,10456,0,38524
36,NY,10457,0,31225
36,NY,10458,0,32439
36,NY,10459,0,21249
36,NY,10460,0,23932
36,NY,10461,0,22882
36,NY,10462,0,37807
36,NY,10463,0,32634
36,NY,10464,0,2180
36,NY,10465,0,19311
36,NY,10466,0,30876
36,NY,10467,0,42111
36,NY,10468,0,35898
36,NY,10469,0,30456
36,NY,10470,0,7219
36,NY,10471,0,9936
36,NY,10472,0,26723
36,NY,10473,0,27764
36,NY,10474,0,4648
36,NY,10475,0,21265
36,NY,10501,0,656
36,NY,10502,0,2888
36,NY,10504,0,5776
36,NY,10505,0,544
36,NY,10506,0,2741
36,NY,10507,0,2578
36,NY,10509,0,9517
36,NY,10510,0,4808
36,NY,10511,0,1097
36,NY,10512,0,12164
36,NY,10514,0,5393
36,NY,10516,0,2677
36,NY,10518,0,697
36,NY,10520,0,6104
36,NY,10522,0,5149
36,NY,10523,0,4499
36,NY,10524,0,2068
36,NY,10526,0,999
36,NY,10527,0,408
36,NY,10528,0,5836
36,NY,10530,0,7008
36,NY,10532,0,2594
36,NY,10533,0,3750
36,NY,10535,0,375
36,NY,10536,0,5045
36,NY,10537,0,1202
36,NY,10538,0,8055
36,NY,10541,0,12228
36,NY,10543,0,9581
36,NY,10546,0,749
36,NY,10547,0,3471
36,NY,10548,0,1533
36,NY,10549,0,7949
36,NY,10550,0,17956
36,NY,10552,0,10475
36,NY,10553,0,5446
36,NY,10560,0,2041
36,NY,10562,0,15025
36,NY,10566,0,11872
36,NY,10567,0,9292
36,NY,10570,0,5955
36,NY,10573,0,18301
36,NY,10576,0,2467
36,NY,10577,0,1592
36,NY,10578,0,428
36,NY,10579,0,4337
36,NY,10580,0,7954
36,NY,10583,0,18869
36,NY,10588,0,1218
36,NY,10589,0,4458
36,NY,10590,0,3148
36,NY,10591,0,11643
36,NY,10594,0,2479
36,NY,10595,0,3141
36,NY,10597,0,500
36,NY,10598,0,13920
36,NY,10601,0,5991
36,NY,10603,0,9622
36,NY,10604,0,5400
36,NY,10605,0,9988
36,NY,10606,0,8409
36,NY,10607,0,3790
36,NY,10701,0,27074
36,NY,10703,0,10075
36,NY,10704,0,16309
36,NY,10705,0,17460
36,NY,10706,0,4410
36,NY,10707,0,5077
36,NY,10708,0,11436
36,NY,10709,0,4710
36,NY,10710,0,13615
36,NY,10801,0,17944
36,NY,10803,0,5922
36,NY,10804,0,7033
36,NY,10805,0,9111
36,NY,10901,0,11281
36,NY,10913,0,2464
36,NY,10916,0,2178
36,NY,10917,0,1042
36,NY,10918,0,5336
36,NY,10919,0,578
36,NY,10920,0,4324
36,NY,10921,0,2125
36,NY,10923,0,4698
36,NY,10924,0,5861
36,NY,10925,0,2547
36,NY,10926,0,1912
36,NY,10927,0,5735
36,NY,10928,0,2217
36,NY,10930,0,4281
36,NY,10931,0,499
36,NY,10940,0,22632
36,NY,10941,0,6724
36,NY,10950,0,16257
36,NY,10952,0,11774
36,NY,10954,0,12107
36,NY,10956,0,15717
36,NY,10958,0,1568
36,NY,10960,0,7710
36,NY,10962,0,2452
36,NY,10963,0,1223
36,NY,10964,0,734
36,NY,10965,0,7371
36,NY,10968,0,1247
36,NY,10969,0,607
36,NY,10970,0,5068
36,NY,10973,0,1104
36,NY,10974,0,1531
36,NY,10975,0,159
36,NY,10976,0,841
36,NY,10977,0,23690
36,NY,10980,0,6979
36,NY,10983,0,2868
36,NY,10984,0,1299
36,NY,10985,0,187
36,NY,10986,0,879
36,NY,10987,0,1646
36,NY,10989,0,4866
36,NY,10990,0,9603
36,NY,10992,0,4751
36,NY,10993,0,2362
36,NY,10994,0,3724
36,NY,10996,0,1113
36,NY,10998,0,1465
36,NY,11001,0,13980
36,NY,11003,0,22366
36,NY,11004,0,6576
36,NY,11005,0,1394
36,NY,11010,0,12032
36,NY,11020,0,2967
36,NY,11021,0,9353
36,NY,11023,0,3873
36,NY,11024,0,3159
36,NY,11030,0,8855
36,NY,11040,0,20636
36,NY,11050,0,14611
36,NY,11096,0,3670
36,NY,11101,0,13377
36,NY,11102,0,18819
36,NY,11103,0,20364
36,NY,11104,0,14802
36,NY,11105,0,19437
36,NY,11106,0,21258
36,NY,11109,0,2351
36,NY,11201,0,29504
36,NY,11203,0,36306
36,NY,11204,0,30852
36,NY,11205,0,17489
36,NY,11206,0,33850
36,NY,11207,0,39852
36,NY,11208,0,41315
36,NY,11209,0,33160
36,NY,11210,0,28369
36,NY,11211,0,29732
36,NY,11212,0,36026
36,NY,11213,0,27797
36,NY,11214,0,37147
36,NY,11215,0,35920
36,NY,11216,0,26205
36,NY,11217,0,18367
36,NY,11218,0,31485
36,NY,11219,0,31384
36,NY,11220,0,48639
36,NY,11221,0,34480
36,NY,11222,0,24362
36,NY,11223,0,30355
36,NY,11224,0,19269
36,NY,11225,0,29213
36,NY,11226,0,48964
36,NY,11228,0,18055
36,NY,11229,0,33981
36,NY,11230,0,32901
36,NY,11231,0,16900
36,NY,11232,0,11821
36,NY,11233,0,28354
36,NY,11234,0,40694
36,NY,11235,0,36400
36,NY,11236,0,46028
36,NY,11237,0,21733
36,NY,11238,0,28903
36,NY,11239,0,6430
36,NY,11354,0,26837
36,NY,11355,0,44494
36,NY,11356,0,11089
36,NY,11357,0,19298
36,NY,11358,0,17466
36,NY,11360,0,9826
36,NY,11361,0,13385
36,NY,11362,0,8494
36,NY,11363,0,3320
36,NY,11364,0,16953
36,NY,11365,0,19801
36,NY,11366,0,6559
36,NY,11367,0,18451
36,NY,11368,0,43892
36,NY,11369,0,16503
36,NY,11370,0,12528
36,NY,11372,0,33724
36,NY,11373,0,47503
36,NY,11374,0,21974
36,NY,11375,0,35220
36,NY,11377,0,43207
36,NY,11378,0,16565
36,NY,11379,0,17269
36,NY,11385,0,45770
36,NY,11411,0,10385
36,NY,11412,0,18127
36,NY,11413,0,20374
36,NY,11414,0,12797
36,NY,11415,0,9469
36,NY,11416,0,11429
36,NY,11417,0,14000
36,NY,11418,0,16531
36,NY,11419,0,22750
36,NY,11420,0,21194
36,NY,11421,0,19022
36,NY,11422,0,15474
36,NY,11423,0,14578
36,NY,11426,0,9032
36,NY,11427,0,11553
36,NY,11428,0,10130
36,NY,11429,0,12479
36,NY,11430,0,194
36,NY,11432,0,26274
36,NY,11433,0,14672
36,NY,11434,0,30569
36,NY,11435,0,24707
36,NY,11436,0,8641
36,NY,11501,0,10415
36,NY,11507,0,3621
36,NY,11509,0,1416
36,NY,11510,0,17208
36,NY,11514,0,2449
36,NY,11516,0,3310
36,NY,11518,0,5522
36,NY,11520,0,22977
36,NY,11530,0,13539
36,NY,11542,0,13036
36,NY,11545,0,5916
36,NY,11548,0,689
36,NY,11550,0,26433
36,NY,11552,0,12205
36,NY,11553,0,13340
36,NY,11554,0,19150
36,NY,11557,0,4172
36,NY,11558,0,4117
36,NY,11559,0,3732
36,NY,11560,0,3398
36,NY,11561,0,18997
36,NY,11563,0,11396
36,NY,11565,0,4777
36,NY,11566,0,17873
36,NY,11568,0,1718
36,NY,11570,0,13899
36,NY,11572,0,15648
36,NY,11575,0,8843
36,NY,11576,0,6212
36,NY,11577,0,5795
36,NY,11579,0,2582
36,NY,11580,0,20455
36,NY,11581,0,10639
36,NY,11590,0,23922
36,NY,11596,0,5292
36,NY,11598,0,5719
36,NY,11691,0,22140
36,NY,11692,0,8076
36,NY,11693,0,5672
36,NY,11694,0,8517
36,NY,11697,0,1962
36,NY,11701,0,13921
36,NY,11702,0,7651
36,NY,11703,0,8887
36,NY,11704,0,20576
36,NY,11705,0,3899
36,NY,11706,0,30665
36,NY,11709,0,3433
36,NY,11710,0,17375
36,NY,11713,0,5093
36,NY,11714,0,12210
36,NY,11715,0,2344
36,NY,11716,0,5407
36,NY,11717,0,29733
36,NY,11718,0,1732
36,NY,11719,0,1593
36,NY,11720,0,14181
36,NY,11721,0,3202
36,NY,11722,0,17662
36,NY,11724,0,1674
36,NY,11725,0,14155
36,NY,11726,0,11015
36,NY,11727,0,14153
36,NY,11729,0,14352
36,NY,11730,0,7116
36,NY,11731,0,14679
36,NY,11732,0,1788
36,NY,11733,0,8647
36,NY,11735,0,16763
36,NY,11738,0,8108
36,NY,11740,0,4474
36,NY,11741,0,13996
36,NY,11742,0,6993
36,NY,11743,0,21529
36,NY,11746,0,32110
36,NY,11747,0,10181
36,NY,11749,0,1751
36,NY,11751,0,7454
36,NY,11752,0,5115
36,NY,11753,0,6392
36,NY,11754,0,9151
36,NY,11755,0,6033
36,NY,11756,0,22247
36,NY,11757,0,23579
36,NY,11758,0,28116
36,NY,11762,0,11468
36,NY,11763,0,14190
36,NY,11764,0,6082
36,NY,11765,0,348
36,NY,11766,0,5935
36,NY,11767,0,7196
36,NY,11768,0,10607
36,NY,11769,0,4924
36,NY,11771,0,4993
36,NY,11772,0,21728
36,NY,11776,0,11679
36,NY,11777,0,4619
36,NY,11778,0,6011
36,NY,11779,0,18992
36,NY,11780,0,7410
36,NY,11782,0,7854
36,NY,11783,0,10833
36,NY,11784,0,11853
36,NY,11786,0,3097
36,NY,11787,0,16822
36,NY,11788,0,8216
36,NY,11789,0,3682
36,NY,11790,0,7080
36,NY,11791,0,11935
36,NY,11792,0,4122
36,NY,11793,0,16191
36,NY,11795,0,12752
36,NY,11796,0,1794
36,NY,11797,0,4493
36,NY,11798,0,7829
36,NY,11801,0,20806
36,NY,11803,0,14105
36,NY,11804,0,2492
36,NY,11901,0,11745
36,NY,11933,0,3357
36,NY,11934,0,3786
36,NY,11935,0,1838
36,NY,11937,0,8494
36,NY,11939,0,535
36,NY,11940,0,2644
36,NY,11941,0,1296
36,NY,11942,0,2489
36,NY,11944,0,2298
36,NY,11946,0,7019
36,NY,11948,0,642
36,NY,11949,0,6638
36,NY,11950,0,7327
36,NY,11951,0,6137
36,NY,11952,0,2572
36,NY,11953,0,6462
36,NY,11954,0,2652
36,NY,11955,0,1697
36,NY,11957,0,485
36,NY,11958,0,496
36,NY,11961,0,6612
36,NY,11963,0,4056
36,NY,11967,0,12340
36,NY,11968,0,5095
36,NY,11971,0,3106
36,NY,11976,0,1170
36,NY,11977,0,1250
36,NY,11978,0,1837
36,NY,11980,0,2175
36,NY,12007,0,101
36,NY,12008,0,224
36,NY,12009,0,3544
36,NY,12010,0,13125
36,NY,12015,0,1638
36,NY,12017,0,179
36,NY,12018,0,3716
36,NY,12019,0,7496
36,NY,12020,0,15517
36,NY,12022,0,425
36,NY,12023,0,986
36,NY,12025,0,2718
36,NY,12027,0,2025
36,NY,12028,0,607
36,NY,12029,0,500
36,NY,12031,0,113
36,NY,12032,0,503
36,NY,12033,0,3968
36,NY,12035,0,417
36,NY,12036,0,110
36,NY,12037,0,1807
36,NY,12041,0,289
36,NY,12042,0,246
36,NY,12043,0,3161
36,NY,12046,0,344
36,NY,12047,0,9760
36,NY,12051,0,1762
36,NY,12052,0,736
36,NY,12053,0,2150
36,NY,12054,0,8734
36,NY,12056,0,1184
36,NY,12057,0,756
36,NY,12058,0,635
36,NY,12059,0,839
36,NY,12060,0,653
36,NY,12061,0,4800
36,NY,12062,0,835
36,NY,12063,0,307
36,NY,12064,0,203
36,NY,12065,0,21748
36,NY,12066,0,996
36,NY,12067,0,756
36,NY,12068,0,1362
36,NY,12070,0,673
36,NY,12071,0,129
36,NY,12072,0,1186
36,NY,12074,0,1499
36,NY,12075,0,1438
36,NY,12076,0,555
36,NY,12077,0,3102
36,NY,12078,0,10052
36,NY,12083,0,1813
36,NY,12084,0,2346
36,NY,12085,0,232
36,NY,12086,0,954
36,NY,12087,0,606
36,NY,12090,0,2620
36,NY,12092,0,534
36,NY,12093,0,681
36,NY,12094,0,1091
36,NY,12095,0,5660
36,NY,12106,0,1302
36,NY,12108,0,219
36,NY,12110,0,10298
36,NY,12116,0,812
36,NY,12117,0,1582
36,NY,12118,0,7212
36,NY,12120,0,269
36,NY,12121,0,938
36,NY,12122,0,1903
36,NY,12123,0,2568
36,NY,12125,0,771
36,NY,12130,0,577
36,NY,12131,0,96
36,NY,12134,0,1736
36,NY,12136,0,438
36,NY,12137,0,874
36,NY,12138,0,1351
36,NY,12139,0,126
36,NY,12140,0,885
36,NY,12143,0,2499
36,NY,12144,0,10375
36,NY,12147,0,293
36,NY,12148,0,2307
36,NY,12149,0,943
36,NY,12150,0,450
36,NY,12151,0,461
36,NY,12153,0,505
36,NY,12154,0,1429
36,NY,12155,0,733
36,NY,12156,0,429
36,NY,12157,0,1753
36,NY,12158,0,3084
36,NY,12159,0,4206
36,NY,12160,0,447
36,NY,12164,0,294
36,NY,12165,0,212
36,NY,12166,0,659
36,NY,12167,0,1139
36,NY,12168,0,938
36,NY,12169,0,137
36,NY,12170,0,2504
36,NY,12173,0,750
36,NY,12175,0,343
36,NY,12176,0,108
36,NY,12180,0,23053
36,NY,12182,0,7058
